log_id,employee_id,clock_in,clock_out,department,pay_rate,log_date
LOG0002163,EMP00641,2024-12-13 22:42:23,2024-12-14 02:51:16,IT,59.47,2024-12-13
LOG0004929,EMP00687,2024-10-19 14:24:34,2024-10-19 18:34:30,Legal,39.45,2024-10-19
LOG0002093,EMP00643,2024-08-07 09:50:47,2024-08-07 14:18:35,HR,82.56,2024-08-07
LOG0002140,EMP00962,2024-02-04 22:49:16,2024-02-05 03:02:54,Customer Service,54.7,2024-02-04
LOG0003477,EMP00378,2024-11-27 22:20:54,2024-11-28 02:50:25,Maintenance,35.91,2024-11-27
LOG0003924,EMP00359,2024-08-22 06:33:23,2024-08-22 11:21:56,Operations,38.01,2024-08-22
LOG0003241,EMP00313,2024-11-24 08:21:33,2024-11-24 19:09:49,Safety,25.38,2024-11-24
LOG0001080,EMP00247,2024-07-29 22:14:42,2024-07-30 12:11:09,Maintenance,83.73,2024-07-29
LOG0000550,EMP00687,2024-04-26 07:51:27,2024-04-26 15:59:29,Legal,39.45,2024-04-26
LOG0002764,EMP00289,2024-12-27 06:03:00,2024-12-27 13:31:42,Operations,32.09,2024-12-27
LOG0002889,EMP00409,2024-05-31 07:33:05,2024-05-31 15:19:42,Infrastructure,39.3,2024-05-31
LOG0000444,EMP00508,2024-08-25 09:35:27,2024-08-25 17:48:39,Bus,82.48,2024-08-25
LOG0000018,EMP00136,2024-10-10 07:30:20,2024-10-10 15:02:27,Maintenance,64.86,2024-10-10
LOG0004601,EMP00783,2024-10-03 10:43:22,2024-10-03 23:32:52,Safety,30.31,2024-10-03
LOG0003157,EMP00554,2024-01-27 10:23:27,2024-01-27 07:43:08,Scheduling,43.82,2024-01-27
LOG0004116,EMP00572,2024-09-09 07:48:08,2024-09-09 17:18:53,Scheduling,79.31,2024-09-09
LOG0003772,EMP00694,2024-03-02 14:37:37,2024-03-03 00:56:09,Bus,82.9,2024-03-02
LOG0003047,EMP00859,2024-04-23 10:08:18,2024-04-23 19:33:23,Finance,21.85,2024-04-23
LOG0003272,EMP00625,2024-06-01 07:47:50,2024-06-01 18:28:06,Finance,39.97,2024-06-01
LOG0003682,EMP00136,2024-05-25 08:24:18,2024-05-25 16:48:57,Maintenance,64.86,2024-05-25
LOG0002667,EMP00476,2024-04-23 08:45:16,2024-04-23 20:36:36,Rail,52.63,2024-04-23
LOG0003155,EMP00021,2024-11-06 14:41:26,2024-11-06 22:38:05,Finance,68.18,2024-11-06
LOG0004786,EMP00340,2024-01-21 22:51:42,2024-01-22 04:13:00,Operations,46.09,2024-01-21
LOG0002686,EMP00535,2024-07-22 09:14:05,2024-07-22 13:57:34,Finance,21.6,2024-07-22
LOG0002544,EMP00258,2024-01-31 08:05:17,2024-01-31 14:52:31,Engineering,57.98,2024-01-31
LOG0002175,EMP00867,2024-07-24 09:24:30,2024-07-24 15:22:05,Safety,66.16,2024-07-24
LOG0000422,EMP00522,2024-02-01 06:37:02,2024-02-01 11:53:57,Maintenance,65.53,2024-02-01
LOG0002004,EMP00580,2024-08-29 22:15:34,2024-08-30 05:35:37,HR,39.24,2024-08-29
LOG0004108,EMP00153,2024-11-12 14:51:06,2024-11-12 19:04:50,Infrastructure,55.1,2024-11-12
LOG0004062,EMP00593,2024-05-05 08:11:58,2024-05-05 14:12:08,Legal,48.95,2024-05-05
LOG0002677,EMP00465,2024-11-18 14:50:26,2024-11-18 22:32:45,Bus,22.63,2024-11-18
LOG0004267,EMP00161,2024-03-18 10:15:12,2024-03-18 15:07:16,Finance,49.71,2024-03-18
LOG0002465,EMP00607,2024-01-04 09:04:03,2024-01-04 20:55:49,Engineering,73.25,2024-01-04
LOG0004030,EMP00667,2024-12-28 10:50:14,2024-12-28 19:40:55,Scheduling,66.56,2024-12-28
LOG0003389,EMP00514,2024-01-08 22:18:38,2024-01-09 09:19:57,Infrastructure,28.2,2024-01-08
LOG0004217,EMP00842,2024-10-31 09:02:31,2024-10-31 13:37:11,Maintenance,24.82,2024-10-31
LOG0001670,EMP00540,2024-12-06 06:39:07,2024-12-06 11:12:48,Maintenance,51.8,2024-12-06
LOG0000527,EMP00701,2024-07-31 22:31:47,2024-08-01 08:18:58,Legal,73.65,2024-07-31
LOG0003169,EMP00169,2024-08-10 08:08:12,2024-08-10 19:17:26,Scheduling,23.9,2024-08-10
LOG0000437,EMP00826,2024-04-05 10:31:13,2024-04-05 21:07:42,IT,76.79,2024-04-05
LOG0002211,EMP00548,2024-09-18 08:47:57,2024-09-18 19:29:32,Operations,81.21,2024-09-18
LOG0004572,EMP00036,2024-11-30 10:51:26,2024-11-30 21:00:35,Legal,58.84,2024-11-30
LOG0003982,EMP00317,2024-06-17 14:48:59,2024-06-17 19:44:45,Procurement,60.45,2024-06-17
LOG0001888,EMP00554,2024-11-11 14:23:54,2024-11-11 23:05:15,Scheduling,43.82,2024-11-11
LOG0001703,EMP00037,2024-06-09 10:56:06,2024-06-09 18:46:35,Infrastructure,31.88,2024-06-09
LOG0003832,EMP00837,2024-08-16 10:53:56,2024-08-16 19:48:41,Scheduling,24.42,2024-08-16
LOG0001856,EMP00329,2024-11-04 14:04:04,2024-11-05 01:47:46,Rail,58.22,2024-11-04
LOG0000430,EMP00550,2024-03-26 10:19:23,2024-03-27 00:01:02,Engineering,52.58,2024-03-26
LOG0001522,EMP00937,2024-12-10 07:13:28,2024-12-10 12:38:54,Safety,61.37,2024-12-10
LOG0001126,EMP00840,2024-05-12 07:44:20,2024-05-12 17:37:38,Finance,36.06,2024-05-12
LOG0004020,EMP00697,2024-08-18 10:34:39,2024-08-18 20:22:17,Procurement,71.29,2024-08-18
LOG0004590,EMP00238,2024-08-14 22:16:20,2024-08-15 09:56:33,Maintenance,63.38,2024-08-14
LOG0003953,EMP00869,2024-07-28 22:21:26,2024-07-29 05:55:00,Legal,60.64,2024-07-28
LOG0002182,EMP00999,2024-05-01 08:03:44,,Infrastructure,64.02,2024-05-01
LOG0001118,EMP00680,2024-08-05 07:01:18,2024-08-05 15:35:32,Operations,68.97,2024-08-05
LOG0004880,EMP00212,2024-12-03 07:03:58,2024-12-03 12:27:04,Infrastructure,24.51,2024-12-03
LOG0001196,EMP00374,2024-10-16 10:36:40,2024-10-16 20:05:36,Customer Service,20.65,2024-10-16
LOG0004724,EMP00963,2024-01-14 06:09:53,2024-01-14 12:57:09,HR,57.58,2024-01-14
LOG0001140,EMP00713,2024-08-06 14:24:55,2024-08-06 19:07:26,Customer Service,84.97,2024-08-06
LOG0001492,EMP00678,2024-10-01 09:08:54,2024-10-01 19:10:51,Rail,18.92,2024-10-01
LOG0004406,EMP00574,2024-08-03 10:02:22,2024-08-03 20:18:59,Scheduling,63.55,2024-08-03
LOG0000998,EMP00644,2024-01-04 08:50:14,2024-01-04 17:54:46,Finance,61.37,2024-01-04
LOG0000524,EMP00493,2024-08-25 07:30:27,2024-08-25 11:43:32,Operations,27.82,2024-08-25
LOG0004255,EMP00547,2024-12-04 06:45:38,2024-12-04 04:39:21,Rail,67.69,2024-12-04
LOG0003427,EMP00370,2024-10-20 08:43:01,2024-10-20 21:35:58,Scheduling,83.67,2024-10-20
LOG0003199,EMP00206,2024-10-07 07:11:47,2024-10-07 13:01:49,Maintenance,53.48,2024-10-07
LOG0003184,EMP00639,2024-05-22 07:20:49,,Maintenance,53.78,2024-05-22
LOG0004827,EMP00121,2024-05-20 14:03:35,2024-05-20 22:16:05,Finance,47.48,2024-05-20
LOG0002198,EMP00781,2024-03-25 06:12:33,2024-03-25 18:32:21,Finance,43.0,2024-03-25
LOG0003073,EMP00698,2024-09-15 22:30:38,2024-09-16 03:01:54,Bus,27.19,2024-09-15
LOG0004632,EMP00954,2024-02-17 14:09:30,2024-02-18 00:55:42,IT,42.7,2024-02-17
LOG0004551,EMP00574,2024-05-28 10:22:09,2024-05-28 16:12:29,Scheduling,63.55,2024-05-28
LOG0000092,EMP00595,2024-04-23 10:45:04,2024-04-23 14:52:55,Rail,39.33,2024-04-23
LOG0004779,EMP00630,2024-03-09 10:45:40,2024-03-09 15:35:27,Rail,76.65,2024-03-09
LOG0003104,EMP00643,2024-11-26 08:52:10,2024-11-26 17:24:20,HR,82.56,2024-11-26
LOG0001251,EMP00274,2024-07-10 08:26:13,2024-07-10 17:57:59,Customer Service,52.24,2024-07-10
LOG0000084,EMP00448,2024-11-02 22:35:10,2024-11-03 03:16:29,Scheduling,69.76,2024-11-02
LOG0002287,EMP00564,2024-07-09 08:27:53,2024-07-09 14:11:22,IT,37.14,2024-07-09
LOG0005039,EMP00101,2024-06-22 22:09:00,2024-06-23 08:24:33,Legal,81.81,2024-06-22
LOG0001606,EMP00688,2024-12-14 10:45:55,2024-12-14 23:47:10,HR,48.61,2024-12-14
LOG0001182,EMP00777,2024-11-22 22:35:13,2024-11-23 06:40:22,Engineering,76.17,2024-11-22
LOG0002548,EMP00248,2024-04-22 22:08:08,2024-04-23 09:18:17,Operations,44.98,2024-04-22
LOG0003305,EMP00453,2024-11-17 14:47:01,2024-11-18 01:23:03,Operations,84.81,2024-11-17
LOG0003582,EMP00048,2024-07-29 14:56:35,2024-07-29 21:11:06,Engineering,48.33,2024-07-29
LOG0002706,EMP00291,2024-04-30 06:13:17,2024-04-30 17:23:19,IT,30.18,2024-04-30
LOG0002680,EMP00247,2024-11-08 07:36:03,2024-11-08 19:49:49,Maintenance,83.73,2024-11-08
LOG0000753,EMP00274,2024-01-07 06:49:05,2024-01-07 17:15:43,Customer Service,52.24,2024-01-07
LOG0002043,EMP00811,2024-11-26 08:48:18,2024-11-26 15:24:46,Rail,70.3,2024-11-26
LOG0002744,EMP00824,2024-01-14 14:42:35,2024-01-14 22:06:22,Infrastructure,83.99,2024-01-14
LOG0005052,EMP00749,2024-09-22 22:39:48,2024-09-23 10:43:07,Scheduling,37.91,2024-09-22
LOG0004662,EMP00410,2024-08-28 09:35:57,,Safety,76.96,2024-08-28
LOG0001780,EMP00170,2024-08-20 09:47:21,2024-08-20 16:12:10,Rail,18.68,2024-08-20
LOG0004996,EMP00886,2024-07-06 06:31:58,2024-07-06 19:39:02,Engineering,64.67,2024-07-06
LOG0003146,EMP00522,2024-12-24 09:45:50,2024-12-24 18:32:31,Maintenance,65.53,2024-12-24
LOG0002108,EMP00915,2024-11-15 14:26:49,2024-11-16 00:41:30,Finance,78.24,2024-11-15
LOG0002507,EMP00868,2024-07-02 08:48:48,2024-07-02 15:14:58,Maintenance,68.99,2024-07-02
LOG0000724,EMP00903,2024-03-28 08:06:38,2024-03-28 15:21:14,HR,49.51,2024-03-28
LOG0003653,EMP00103,2024-03-12 08:14:40,2024-03-12 12:26:57,Customer Service,75.01,2024-03-12
LOG0004313,EMP00409,2024-02-08 09:02:57,2024-02-08 22:02:33,Infrastructure,39.3,2024-02-08
LOG0003180,EMP00375,2024-07-12 22:48:08,2024-07-13 06:58:56,HR,48.02,2024-07-12
LOG0002549,EMP00216,2024-12-22 06:15:23,,Procurement,30.47,2024-12-22
LOG0001383,EMP00652,2024-10-08 09:22:48,2024-10-08 15:33:27,Operations,79.85,2024-10-08
LOG0004641,EMP00062,2024-01-15 10:11:44,2024-01-15 21:36:49,Infrastructure,39.39,2024-01-15
LOG0004993,EMP00921,2024-07-29 10:28:05,2024-07-29 19:29:04,Operations,30.34,2024-07-29
LOG0002234,EMP00872,2024-04-03 14:28:07,2024-04-04 00:55:22,Bus,26.53,2024-04-03
LOG0002477,EMP00127,2024-01-19 08:21:02,2024-01-19 13:53:16,Finance,74.02,2024-01-19
LOG0003635,EMP00880,2024-01-21 10:48:29,,Customer Service,79.41,2024-01-21
LOG0003887,EMP00846,2024-01-20 08:32:22,2024-01-20 21:02:29,Legal,50.3,2024-01-20
LOG0004503,EMP00396,2024-05-08 14:08:30,2024-05-09 01:05:51,Customer Service,81.12,2024-05-08
LOG0000762,EMP00336,2024-01-31 14:11:51,2024-02-01 01:47:20,Procurement,58.71,2024-01-31
LOG0004246,EMP00964,2024-07-10 06:30:26,2024-07-10 17:02:57,Bus,52.84,2024-07-10
LOG0002681,EMP00579,2024-02-24 07:49:07,2024-02-24 13:51:32,IT,79.72,2024-02-24
LOG0004866,EMP00575,2024-08-10 07:30:21,,Maintenance,19.2,2024-08-10
LOG0003624,EMP00106,2024-12-10 08:51:48,2024-12-10 13:51:58,Maintenance,70.26,2024-12-10
LOG0001963,EMP00463,2024-06-16 07:45:05,2024-06-16 20:26:47,Bus,48.21,2024-06-16
LOG0003330,EMP00052,2024-03-14 08:08:01,2024-03-14 18:13:00,Bus,76.0,2024-03-14
LOG0003557,EMP00184,2024-05-16 09:50:23,2024-05-16 16:01:53,HR,39.85,2024-05-16
LOG0004910,EMP00359,2024-03-05 22:47:24,2024-03-06 09:25:22,Operations,38.01,2024-03-05
LOG0004055,EMP00047,2024-05-15 22:09:01,2024-05-16 11:43:59,Infrastructure,41.06,2024-05-15
LOG0001364,EMP00144,2024-06-21 14:47:19,,Legal,80.65,2024-06-21
LOG0001591,EMP00777,2024-12-03 14:48:53,2024-12-04 00:43:33,Engineering,76.17,2024-12-03
LOG0004578,EMP00298,2024-06-23 14:55:43,2024-06-23 20:54:48,IT,53.34,2024-06-23
LOG0003794,EMP00616,2024-01-09 08:05:37,2024-01-09 12:20:04,Legal,24.83,2024-01-09
LOG0002111,EMP00626,2024-11-22 10:15:09,2024-11-22 17:33:21,Rail,56.15,2024-11-22
LOG0004618,EMP00752,2024-08-26 09:06:56,2024-08-26 22:19:39,Rail,48.14,2024-08-26
LOG0002252,EMP00814,2024-10-18 09:22:43,2024-10-18 15:29:04,Procurement,69.28,2024-10-18
LOG0002515,EMP00260,2024-06-20 08:00:13,2024-06-20 13:36:37,Scheduling,82.61,2024-06-20
LOG0003384,EMP00425,2024-07-29 14:04:18,2024-07-29 23:48:30,Safety,72.75,2024-07-29
LOG0001220,EMP00562,2024-05-25 07:07:18,2024-05-25 13:51:36,Rail,82.64,2024-05-25
LOG0002279,EMP00779,2024-01-28 09:07:23,2024-01-28 19:15:56,Customer Service,20.43,2024-01-28
LOG0003939,EMP00678,2024-05-14 09:01:53,2024-05-14 15:32:02,Rail,18.92,2024-05-14
LOG0002393,EMP00824,2024-03-30 08:08:07,2024-03-30 18:51:09,Infrastructure,83.99,2024-03-30
LOG0003564,EMP00330,2024-11-16 10:59:14,2024-11-16 18:13:37,Procurement,60.05,2024-11-16
LOG0003316,EMP00203,2024-02-27 10:41:25,2024-02-27 15:00:49,Operations,39.66,2024-02-27
LOG0001527,EMP00752,2024-08-06 10:10:56,2024-08-06 21:16:47,Rail,48.14,2024-08-06
LOG0002409,EMP00415,2024-05-10 14:23:16,2024-05-10 12:19:27,HR,21.51,2024-05-10
LOG0001521,EMP00408,2024-06-28 06:14:17,2024-06-28 11:38:32,Bus,82.52,2024-06-28
LOG0000760,EMP00468,2024-08-08 07:11:23,2024-08-08 13:03:13,Bus,82.16,2024-08-08
LOG0004199,EMP00857,2024-07-06 08:22:35,2024-07-06 12:33:10,Operations,19.27,2024-07-06
LOG0002450,EMP00514,2024-03-01 09:31:29,2024-03-01 16:25:57,Infrastructure,28.2,2024-03-01
LOG0001906,EMP00178,2024-01-20 10:05:02,2024-01-20 20:13:39,Maintenance,58.27,2024-01-20
LOG0004454,EMP00958,2024-03-14 08:46:31,2024-03-14 16:52:02,Safety,33.91,2024-03-14
LOG0000065,EMP00037,2024-03-18 06:34:01,2024-03-18 12:25:34,Infrastructure,31.88,2024-03-18
LOG0001107,EMP00936,2024-12-11 10:47:45,2024-12-11 15:19:33,Procurement,56.22,2024-12-11
LOG0002237,EMP00295,2024-03-20 10:36:58,2024-03-20 20:45:51,Infrastructure,61.07,2024-03-20
LOG0002036,EMP00247,2024-11-15 09:04:27,2024-11-15 20:17:00,Maintenance,83.73,2024-11-15
LOG0003312,EMP00958,2024-12-24 10:05:34,2024-12-24 22:29:01,Safety,33.91,2024-12-24
LOG0003542,EMP00219,2024-04-04 14:11:03,2024-04-04 21:54:30,Procurement,49.44,2024-04-04
LOG0003710,EMP00684,2024-06-16 09:34:59,2024-06-16 16:55:15,Safety,83.31,2024-06-16
LOG0003377,EMP00979,2024-06-09 07:39:32,2024-06-09 19:37:13,Bus,43.65,2024-06-09
LOG0000814,EMP00314,2024-07-26 22:44:01,2024-07-27 06:40:17,Scheduling,29.98,2024-07-26
LOG0004258,EMP00542,2024-05-06 06:38:15,2024-05-06 17:00:49,Customer Service,44.88,2024-05-06
LOG0003685,EMP00736,2024-09-12 09:26:45,2024-09-12 08:05:32,Safety,67.22,2024-09-12
LOG0002322,EMP00823,2024-10-31 10:56:49,2024-10-31 20:47:38,Rail,81.55,2024-10-31
LOG0002435,EMP00688,2024-05-17 06:04:00,2024-05-17 19:06:59,HR,48.61,2024-05-17
LOG0004328,EMP00778,2024-09-30 22:21:18,2024-10-01 09:42:16,Finance,65.69,2024-09-30
LOG0001731,EMP00993,2024-05-24 08:35:23,2024-05-24 17:41:54,Customer Service,42.82,2024-05-24
LOG0005038,EMP00959,2024-07-18 06:28:11,2024-07-18 11:32:59,Scheduling,32.25,2024-07-18
LOG0004361,EMP00644,2024-06-08 06:16:31,2024-06-08 19:52:31,Finance,61.37,2024-06-08
LOG0004585,EMP00220,2024-04-01 10:57:14,2024-04-01 18:38:01,Maintenance,47.88,2024-04-01
LOG0000515,EMP00154,2024-08-01 14:19:20,2024-08-02 00:11:39,Finance,35.22,2024-08-01
LOG0001390,EMP00810,2024-02-11 10:36:46,,IT,84.15,2024-02-11
LOG0004250,EMP00274,2024-07-17 22:19:41,2024-07-18 05:36:47,Customer Service,52.24,2024-07-17
LOG0003667,EMP00959,2024-02-16 09:10:06,2024-02-16 18:01:19,Scheduling,32.25,2024-02-16
LOG0002983,EMP00684,2024-02-05 14:11:50,2024-02-06 00:30:45,Safety,83.31,2024-02-05
LOG0004452,EMP00168,2024-09-13 10:53:47,2024-09-13 16:08:16,Maintenance,81.51,2024-09-13
LOG0001935,EMP00136,2024-05-20 10:52:57,2024-05-20 20:20:52,Maintenance,64.86,2024-05-20
LOG0000020,EMP00334,2024-04-30 14:15:55,2024-04-30 20:55:09,Scheduling,81.48,2024-04-30
LOG0001516,EMP00652,2024-05-31 09:57:33,2024-05-31 23:40:45,Operations,79.85,2024-05-31
LOG0000349,EMP00285,2024-11-12 07:45:34,2024-11-12 14:36:42,Finance,47.97,2024-11-12
LOG0004813,EMP00341,2024-03-22 06:48:56,2024-03-22 20:40:35,IT,84.64,2024-03-22
LOG0004095,EMP00848,2024-02-03 22:16:55,2024-02-04 06:08:01,IT,79.1,2024-02-03
LOG0001991,EMP00845,2024-02-03 10:29:22,2024-02-03 17:31:17,IT,82.49,2024-02-03
LOG0003551,EMP00738,2024-11-21 14:30:40,2024-11-22 03:33:36,Scheduling,68.92,2024-11-21
LOG0004675,EMP00158,2024-11-11 10:43:16,2024-11-11 20:16:57,Bus,42.5,2024-11-11
LOG0001779,EMP00159,2024-08-31 08:34:05,2024-08-31 13:23:51,Rail,36.74,2024-08-31
LOG0001945,EMP00851,2024-08-26 10:07:30,2024-08-26 20:48:17,Maintenance,77.52,2024-08-26
LOG0001556,EMP00365,2024-05-05 07:28:41,2024-05-05 19:35:35,Procurement,53.03,2024-05-05
LOG0005007,EMP00311,2024-06-15 08:37:55,2024-06-15 20:05:14,Procurement,67.64,2024-06-15
LOG0000271,EMP00136,2024-11-23 09:59:17,2024-11-23 21:40:53,Maintenance,64.86,2024-11-23
LOG0000398,EMP00715,2024-12-10 06:11:53,2024-12-10 13:44:46,Customer Service,74.79,2024-12-10
LOG0002336,EMP00462,2024-12-11 22:44:35,2024-12-12 08:19:29,Safety,40.02,2024-12-11
LOG0003326,EMP00540,2024-01-27 09:15:02,2024-01-27 17:12:46,Maintenance,51.8,2024-01-27
LOG0001326,EMP00013,2024-03-22 09:30:21,2024-03-22 16:52:21,Finance,48.65,2024-03-22
LOG0000359,EMP00369,2024-05-22 07:01:05,2024-05-22 16:24:07,Safety,21.32,2024-05-22
LOG0001419,EMP00838,2024-04-26 14:12:23,2024-04-27 00:50:55,Safety,28.42,2024-04-26
LOG0001677,EMP00317,2024-04-05 22:20:48,2024-04-06 12:15:59,Procurement,60.45,2024-04-05
LOG0003027,EMP00341,2024-08-12 08:14:21,2024-08-12 17:32:24,IT,84.64,2024-08-12
LOG0000885,EMP00987,2024-06-24 08:46:30,2024-06-24 22:40:17,Maintenance,46.8,2024-06-24
LOG0000761,EMP00784,2024-04-03 10:07:28,2024-04-03 19:47:43,HR,29.37,2024-04-03
LOG0000642,EMP00216,2024-06-08 10:27:32,2024-06-09 00:03:22,Procurement,30.47,2024-06-08
LOG0004893,EMP00878,2024-01-16 10:10:48,2024-01-16 15:50:23,Infrastructure,72.71,2024-01-16
LOG0001614,EMP00062,2024-08-28 09:06:07,2024-08-28 15:23:18,Infrastructure,39.39,2024-08-28
LOG0004521,EMP00397,2024-08-04 10:12:20,2024-08-04 23:20:10,Infrastructure,78.48,2024-08-04
LOG0003046,EMP00260,2024-05-24 22:13:44,2024-05-25 09:42:34,Scheduling,82.61,2024-05-24
LOG0003020,EMP00085,2024-02-11 06:51:17,,Legal,23.12,2024-02-11
LOG0000274,EMP00336,2024-11-08 09:11:41,2024-11-08 18:06:55,Procurement,58.71,2024-11-08
LOG0000721,EMP00516,2024-01-07 09:13:29,2024-01-07 15:25:32,IT,56.39,2024-01-07
LOG0000201,EMP00319,2024-06-23 09:46:55,2024-06-23 19:01:05,Customer Service,76.57,2024-06-23
LOG0002870,EMP00937,2024-04-16 07:52:50,2024-04-16 15:37:02,Safety,61.37,2024-04-16
LOG0004476,EMP00441,2024-09-17 08:33:04,2024-09-17 17:13:26,Customer Service,63.5,2024-09-17
LOG0004147,EMP00688,2024-09-05 09:40:31,2024-09-05 18:41:56,HR,48.61,2024-09-05
LOG0004241,EMP00133,2024-05-13 14:33:15,2024-05-13 20:32:14,Infrastructure,26.12,2024-05-13
LOG0004717,EMP00310,2024-08-04 09:55:53,2024-08-04 18:12:35,Customer Service,58.01,2024-08-04
LOG0004289,EMP00047,2024-04-14 10:00:38,2024-04-14 19:05:06,Infrastructure,41.06,2024-04-14
LOG0000296,EMP00920,2024-10-06 07:20:53,2024-10-06 20:59:41,Operations,49.04,2024-10-06
LOG0003443,EMP00164,2024-08-27 10:32:09,2024-08-27 17:29:05,Rail,72.44,2024-08-27
LOG0000562,EMP00860,2024-10-30 08:15:53,2024-10-30 20:00:22,IT,72.84,2024-10-30
LOG0001988,EMP00711,2024-01-26 08:00:27,2024-01-26 05:13:46,HR,58.21,2024-01-26
LOG0005047,EMP00751,2024-09-03 10:48:34,2024-09-03 16:19:14,Scheduling,54.68,2024-09-03
LOG0000379,EMP00312,2024-02-18 10:48:10,2024-02-18 20:14:23,Bus,39.88,2024-02-18
LOG0003144,EMP00704,2024-05-20 06:56:33,2024-05-20 14:16:40,Bus,78.9,2024-05-20
LOG0004555,EMP00644,2024-06-16 06:10:39,2024-06-16 17:29:28,Finance,61.37,2024-06-16
LOG0003203,EMP00341,2024-10-20 09:13:19,2024-10-20 20:01:09,IT,84.64,2024-10-20
LOG0001828,EMP00310,2024-03-03 08:48:51,,Customer Service,58.01,2024-03-03
LOG0001897,EMP00778,2024-12-05 06:49:20,2024-12-05 05:00:37,Finance,65.69,2024-12-05
LOG0004777,EMP00574,2024-09-10 08:36:21,2024-09-10 18:43:18,Scheduling,63.55,2024-09-10
LOG0003743,EMP00077,2024-11-15 14:00:06,2024-11-16 03:13:24,Procurement,83.15,2024-11-15
LOG0004744,EMP00878,2024-08-23 06:50:46,2024-08-23 18:23:32,Infrastructure,72.71,2024-08-23
LOG0005127,EMP00945,2024-05-30 22:13:44,2024-05-31 11:23:13,HR,76.88,2024-05-30
LOG0000766,EMP00431,2024-01-04 14:37:50,2024-01-05 04:30:24,Bus,19.76,2024-01-04
LOG0001300,EMP00448,2024-11-24 09:25:02,2024-11-24 23:22:28,Scheduling,69.76,2024-11-24
LOG0002631,EMP00021,2024-12-03 06:14:49,2024-12-03 14:06:02,Finance,68.18,2024-12-03
LOG0004581,EMP00865,2024-10-09 10:11:25,2024-10-09 14:35:38,Scheduling,48.84,2024-10-09
LOG0003863,EMP00555,2024-01-12 14:11:35,2024-01-12 19:08:06,Safety,28.2,2024-01-12
LOG0002701,EMP00413,2024-07-28 09:28:04,2024-07-28 20:48:30,Safety,37.5,2024-07-28
LOG0003036,EMP00872,2024-07-06 22:22:29,2024-07-07 11:02:45,Bus,26.53,2024-07-06
LOG0000728,EMP00021,2024-04-29 06:39:48,2024-04-29 19:37:52,Finance,68.18,2024-04-29
LOG0003881,EMP00389,2024-02-12 10:53:27,2024-02-12 17:17:44,Scheduling,23.43,2024-02-12
LOG0000651,EMP00541,2024-07-11 07:25:11,,Bus,74.27,2024-07-11
LOG0001646,EMP00252,2024-04-19 08:53:04,2024-04-19 16:30:49,Legal,76.33,2024-04-19
LOG0002407,EMP00183,2024-09-20 06:45:55,2024-09-20 14:43:43,Legal,51.2,2024-09-20
LOG0000417,EMP00058,2024-03-31 10:42:55,2024-03-31 22:30:32,Maintenance,75.11,2024-03-31
LOG0003420,EMP00542,2024-01-25 10:39:47,,Customer Service,44.88,2024-01-25
LOG0004119,EMP00320,2024-10-11 09:07:09,2024-10-11 19:13:11,Rail,79.46,2024-10-11
LOG0000246,EMP00925,2024-06-08 10:03:57,2024-06-08 17:30:04,Procurement,68.11,2024-06-08
LOG0000751,EMP00587,2024-11-19 14:43:01,2024-11-20 01:41:29,Infrastructure,59.34,2024-11-19
LOG0004756,EMP00556,2024-08-17 06:19:45,2024-08-17 11:57:40,Finance,50.7,2024-08-17
LOG0002471,EMP00159,2024-09-15 10:50:19,2024-09-15 20:27:22,Rail,36.74,2024-09-15
LOG0000064,EMP00740,2024-11-12 09:17:44,2024-11-12 19:31:23,Maintenance,23.43,2024-11-12
LOG0002918,EMP00638,2024-05-10 22:59:36,2024-05-11 07:03:43,Rail,43.95,2024-05-10
LOG0005020,EMP00552,2024-07-22 09:38:35,2024-07-22 15:50:50,Operations,37.91,2024-07-22
LOG0004592,EMP00846,2024-10-19 09:58:02,2024-10-19 21:56:49,Legal,50.3,2024-10-19
LOG0000443,EMP00392,2024-07-26 07:07:09,2024-07-26 13:02:17,Engineering,28.68,2024-07-26
LOG0004170,EMP00658,2024-11-20 14:08:31,2024-11-20 19:30:08,Operations,34.76,2024-11-20
LOG0003398,EMP00823,2024-09-13 10:09:58,2024-09-13 23:49:04,Rail,81.55,2024-09-13
LOG0003397,EMP00553,2024-07-22 14:29:47,2024-07-22 23:32:11,Engineering,78.7,2024-07-22
LOG0003963,EMP00293,2024-02-28 09:14:51,2024-02-28 23:05:03,IT,75.81,2024-02-28
LOG0003056,EMP00191,2024-03-11 10:49:04,2024-03-11 23:52:33,Infrastructure,50.73,2024-03-11
LOG0001668,EMP00160,2024-02-08 06:46:00,2024-02-08 18:07:54,Rail,60.92,2024-02-08
LOG0001759,EMP00796,2024-12-11 10:26:23,2024-12-12 00:03:12,Bus,28.47,2024-12-11
LOG0004574,EMP00276,2024-12-28 08:23:10,2024-12-28 19:22:02,Finance,56.68,2024-12-28
LOG0003474,EMP00447,2024-12-29 22:17:16,2024-12-30 02:44:05,Operations,25.16,2024-12-29
LOG0001008,EMP00144,2024-10-19 09:01:47,2024-10-19 20:22:17,Legal,80.65,2024-10-19
LOG0001535,EMP00624,2024-01-22 10:06:37,2024-01-22 22:29:32,IT,32.99,2024-01-22
LOG0003565,EMP00465,2024-07-29 10:21:32,2024-07-29 21:50:58,Bus,22.63,2024-07-29
LOG0002979,EMP00805,2024-02-05 09:16:44,2024-02-05 16:31:35,Legal,38.92,2024-02-05
